流域面积,相对高差,平均坡度,ndvi,clay,sand,silt,一级道路密度,二级道路密度,三级道路密度,四级道路密度,高速公路密度,铁路密度,断裂带密度,雨季降雨量均值,暴雨数量,特大暴雨数量,大暴雨数量,大雨数量,发生
4.1981101,875,11.5178003,0.406805,33.6666985,31.3332996,35,0,0.0134343,0.0129542,0.0155164,0,0,0,6.7515302,0.0359607,0.0359607,0.0359607,0.0359607,0
2.7416899,677,24.6049995,0.548612,43,28,29,0,0,0.192164,0.0237987,0,0,0,6.9117298,0.0234851,0.0234851,0.0234851,0.0234851,0
22.9710007,1122,23.3897991,0.631329,31.6522007,40.4347992,27.9130001,0,0.0266777,0.0017049,0.0028445,0,0,0,6.8288498,0.196768,0.196768,0.196768,0.196768,0
74.2465973,2495,25.7378006,0.729641,30.2532997,38.8133011,30.9333,0,0.0006276,0,0.0008792,0,0,0,6.7148199,0.635991,0.635991,0.635991,0.635991,1
26.1891003,1325,20.5331001,0.613504,36.5,38.2142982,25.2856998,0,0.0014265,0.0012046,0.00249,0,0,0,6.7413402,0.224334,0.224334,0.224334,0.224334,0
1.18009,338,20.9731007,0.480834,43,28,29,0,0,0.207721,0.0553508,0,0,0,7.2681699,0.0101086,0.0101086,0.0101086,0.0101086,0
27.7392998,1843,27.2052002,0.498204,39.0870018,32.2608986,28.6522007,0,0.0010533,0.0143199,0.0023544,0,0,0,7.4843998,0.237613,0.237613,0.237613,0.237613,0
53.6465988,1292,22.2493,0.623051,32.0783997,39.9608002,27.9608002,0,0.0006654,0.0012464,0.0012186,0,0,0,6.8368602,0.459533,0.459533,0.459533,0.459533,0
38.0183983,1368,20.5634995,0.543267,33.0833015,39.3889008,27.5277996,0,0.003764,0.0006706,0.001722,0,0,0,6.7546501,0.325662,0.325662,0.325662,0.325662,1
57.5516014,1798,21.5765991,0.621925,32.8965988,37.655201,29.4482994,0,0.0000543,0.0002806,0.0011395,0,0,0,7.2729402,0.492983,0.492983,0.492983,0.492983,0
40.4233017,1108,17.8139,0.595593,31.5249996,40.9500008,27.5249996,0,0.0005729,0.0008136,0.0016259,0,0,0,6.9637399,0.346263,0.346263,0.346263,0.346263,1
22.5853996,1174,19.6406994,0.595113,35.6957016,32.8695984,31.4347992,0,0.0810526,0.0021897,0.0029106,0,0,0,6.93543,0.193464,0.193464,0.193464,0.193464,0
45.4505005,2468,26.0639,0.698064,31.7618999,37,31.2381001,0,0.0016939,0,0.0014449,0,0,0,6.87012,0.389325,0.389325,0.389325,0.389325,0
60.7849998,1868,22.8330002,0.548762,35.6491013,36.6842003,27.6667004,0,0.0004755,0,0.0010785,0,0,0,7.8899899,0.52068,0.52068,0.52068,0.52068,0
32.8263016,1550,26.9333,0.606602,37.3428993,32.2000008,30.4570999,0,0.000428,0.001678,0.0019992,0,0,0,7.89499,0.281188,0.281188,0.281188,0.281188,0
10.3288002,1043,21.1222992,0.640171,36,33.3333015,30.6667004,0,0.0011748,0.0089214,0.0063657,0,0,0,6.9615898,0.0884754,0.0884754,0.0884754,0.0884754,0
4.0999699,669,25.0363998,0.613873,43,28,29,0,0,0,0.0160192,0,0,0,8.0268402,0.03512,0.03512,0.03512,0.03512,1
112.3740005,1387,16.3381996,0.524206,41.4513016,29.6814003,28.8673,0,0.0000359,0.0002307,0.0005863,0,0,0,6.6673002,0.962591,0.962591,0.962591,0.962591,1
34.8129997,1390,20.0305996,0.643525,31.6285992,35.9429016,32.4286003,0,0.0015034,0.0015115,0.0018899,0,0,0,7.4991999,0.298205,0.298205,0.298205,0.298205,0
3.05989,898,26.8689003,0.290823,43,28,29,0,0.0183092,0,0.021487,0,0,0,8.0588999,0.0262107,0.0262107,0.0262107,0.0262107,0
117.927002,1357,21.6749001,0.617007,30.4102993,42.4272995,27.1623993,0,0.0005532,0.0002491,0.0005598,0,0,0,6.6052599,1.01015,1.01015,1.01015,1.01015,0
50.6227989,1070,22.3421993,0.619115,36.4081993,36.2857018,27.3061008,0,0.0014346,0.0001348,0.0013071,0,0,0,7.00738,0.43363,0.43363,0.43363,0.43363,1
52.1817017,1541,21.1350002,0.659386,34.6800003,34.4399986,30.8799992,0,0.0020148,0.0013524,0.0012646,0,0,0,7.3004599,0.446985,0.446985,0.446985,0.446985,1
19.1828995,995,22.0258007,0.568969,40.5499992,30.8500004,28.6000004,0,0.0024114,0.0090321,0.0034474,0,0,0,7.3110499,0.164319,0.164319,0.164319,0.164319,0
20.4857998,1037,27.8787003,0.728364,42.0587997,29.4118004,28.5293999,0,0.0035459,0,0.0032192,0,0,0,8.1158304,0.17548,0.17548,0.17548,0.17548,0
0.124667,27,6.4034801,0.444099,43,28,29,0,2.4952099,0.0170231,0.529367,0,0,0,7.40975,0.0010679,0.0010679,0.0010679,0.0010679,0
10.7020998,874,17.0965996,0.61997,40.7778015,31.3332996,27.8889008,0,0.0102958,0.0019397,0.0061705,0,0,0,7.40975,0.0916734,0.0916734,0.0916734,0.0916734,0
22.2532005,1342,19.5393009,0.596454,39.2173996,33,27.7826004,0,0.0010991,0.0011643,0.0029712,0,0,0,6.77632,0.190619,0.190619,0.190619,0.190619,1
43.5429993,1444,22.2649002,0.625081,37.5778008,33.6889,28.7332993,0,0.0005018,0.001651,0.0015179,0,0,0,7.0673399,0.372986,0.372986,0.372986,0.372986,0
149.7200012,1591,22.1313992,0.603761,39.3767014,32.0547981,28.5685005,0,0.0001717,0.0005165,0.0004428,0,0,0,6.79105,1.28249,1.28249,1.28249,1.28249,1
1.9960999,730,18.7542992,0.635302,43,28,29,0,0.579039,0.0673225,0.033135,0,0,0,7.0216198,0.0170984,0.0170984,0.0170984,0.0170984,1
72.2973022,2662,22.9764996,0.650716,30.6574993,39.6986008,29.6438007,0,0.0025905,0.0000945,0.0009168,0,0,0,7.1963601,2,2,2,2,0
26.3239002,1646,22.9368992,0.672316,37.5416985,31.5417004,30.9167004,0,0.00187,0.0014098,0.0025183,0,0,0,6.9795198,0.225488,0.225488,0.225488,0.225488,1
24.2269001,1347,19.3087997,0.699846,34.8333015,39.8333015,25.3332996,0,0.0099276,0,0.0027459,0,0,0,6.9743299,0.207526,0.207526,0.207526,0.207526,0
121.5149994,1465,20.9255009,0.668134,35.2416992,36.6917,28.0667,0,0.0003259,0.0001927,0.0005461,0,0,0,7.07057,1.04089,1.04089,1.04089,1.04089,1
33.7019997,1010,20.6767006,0.554333,37.1481018,36.3703995,26.4815006,0,0.0040262,0.001177,0.0019674,0,0,0,7.80898,0.288688,0.288688,0.288688,0.288688,0
33.7056007,1179,21.1697998,0.629462,37.7941017,34.2647018,27.9412003,0,0.0525937,0,0.0019745,0,0,0,6.8663402,0.28872,0.28872,0.28872,0.28872,0
61.9600983,1491,17.3915997,0.649575,30,41.6166992,28.3833008,0,0.0005561,0.000746,0.0010747,0,0,0,6.98841,0.530745,0.530745,0.530745,0.530745,0
11.5999002,577,19.7689991,0.597474,43,28,29,0,0.047024,0.005376,0.0057365,0,0,0,6.7491999,0.099364,0.099364,0.099364,0.099364,0
6.2112002,596,25.9465008,0.614993,43,28,29,0,0,0.0655094,0.0107333,0,0,0,7.0187001,0.0532046,0.0532046,0.0532046,0.0532046,0
61.8875008,996,17.2978001,0.542402,40.1935997,29.3871002,30.4193993,0,0.0001688,0.0003745,0.0010771,0,0,0,6.8201199,0.530123,0.530123,0.530123,0.530123,1
23.5118008,1116,21.2782001,0.495953,42,29.5713997,28.4286003,0,0,0.0003221,0.0028385,0,0,0,7.31531,0.201401,0.201401,0.201401,0.201401,0
0.413697,349,19.3377991,-0.2,0,0,0,0,0,0,0.160973,0,0,0,7.9533801,0.0035437,0.0035437,0.0035437,0.0035437,0
26.9137001,834,24.7224998,0.725067,40.2593002,32.296299,27.4444008,0,0,0.0030869,0.0024772,0,0,0,7.7874398,0.230541,0.230541,0.230541,0.230541,0
57.3960991,1198,18.7280998,0.562448,39.1091003,31.6364002,29.2544994,0,0.0002746,0.0004108,0.001164,0,0,0,6.8790002,0.491651,0.491651,0.491651,0.491651,1
33.0102005,1476,22.5249004,0.671901,35.3030014,33.5152016,31.1818008,0,0.0027968,0.0011137,0.0020221,0,0,0,7.15134,0.282763,0.282763,0.282763,0.282763,1
15.9789,912,19.2122002,0.551198,41.7647018,29.9412003,28.2940998,0,0.0005442,0.015832,0.0041823,0,0,0,6.8960099,0.136874,0.136874,0.136874,0.136874,0
38.6172981,1295,18.2115002,0.661622,27.2432003,43.1622009,29.5946007,0,0.0024392,0.0041694,0.001736,0,0,0,7.0313301,0.330792,0.330792,0.330792,0.330792,0
20.5702,1104,21.1368999,0.525716,41.25,30.75,28,0,0.000781,0.0212304,0.003254,0,0,0,6.90412,0.176202,0.176202,0.176202,0.176202,1
23.3880005,1190,21.3458996,0.611483,34.6666985,33.8571014,31.4762001,0,0,0,0.0028686,0,0,0,6.95118,0.20034,0.20034,0.20034,0.20034,0
39.9673004,1313,18.7390003,0.664209,39.1220016,32.4634018,28.4146004,0,0.0023181,0.0020503,0.001676,0,0,0,7.4176602,0.342357,0.342357,0.342357,0.342357,0
93.0820007,2752,23.4489994,0.695363,30.6264,37.0878983,32.2857018,0,0.0017067,0.0003458,0.0007219,0,0,0,7.08462,0.797333,0.797333,0.797333,0.797333,1
14.4979,949,20.5314999,0.607643,39.9375,32.8125,27.25,0,0,0,0.0046408,0,0,0,6.8625498,0.124188,0.124188,0.124188,0.124188,1
5.4897399,824,18.3148003,0.408155,43,28,29,0,0,0,0.0122541,0,0,0,7.22083,0.0470247,0.0470247,0.0470247,0.0470247,1
24.6455994,1119,24.2770996,0.513219,42.4614983,28.8462009,28.6923008,0,0,0,0.0027306,0,0,0,7.1587701,0.211112,0.211112,0.211112,0.211112,0
5.7970901,810,17.2926006,0.455067,39,29.4286003,31.5713997,0,0,0,0.0116158,0,0,0,7.1419201,0.0496574,0.0496574,0.0496574,0.0496574,0
10.6265001,677,21.3584003,0.621394,36.7000008,37.9000015,25.3999996,0,0.0002457,0,0.0063453,0,0,0,7.2522802,0.0910258,0.0910258,0.0910258,0.0910258,0
26.4267006,1276,21.8104992,0.660508,34.5926018,34.7778015,30.6296005,0,0.0018472,0,0.0025536,0,0,0,7.16539,0.226369,0.226369,0.226369,0.226369,0
62.0503998,1545,23.5496006,0.697074,38.1166992,31.2833004,30.6000004,0,0.008468,0.0004427,0.0010852,0,0,0,7.1551199,0.531519,0.531519,0.531519,0.531519,1
67.5447998,1348,20.6798992,0.590544,33.5231018,35.8768997,30.6000004,0,0.0002521,0.0055553,0.0010001,0,0,0,7.0317502,0.578584,0.578584,0.578584,0.578584,1
34.8737984,1274,22.9255009,0.543259,39.7999992,33.0285988,27.1714001,0,0,0.0011401,0.0019345,0,0,0,7.0117898,0.298726,0.298726,0.298726,0.298726,0
42.3956985,1181,25.6835003,0.603651,40.0526009,32.6315994,27.3157997,0,0.0020277,0,0.0015911,0,0,0,7.8131299,0.363158,0.363158,0.363158,0.363158,0
24.3227997,1497,24.4148006,0.695496,37.3333015,33.875,28.7917004,0,0,0.0059285,0.0027797,0,0,0,7.33356,0.208347,0.208347,0.208347,0.208347,1
9.0974798,633,23.6919003,0.735996,41.25,30.75,28,0,0.11467,0,0.0074281,0,0,0,7.7400799,0.0779283,0.0779283,0.0779283,0.0779283,0
28.1373997,1233,20.3040009,0.668901,39.9230995,32,28.0769005,0,0.0011928,0,0.0024032,0,0,0,7.4587202,0.241022,0.241022,0.241022,0.241022,0
24.7322006,1364,24.6158009,0.702975,34.5909004,32.5455017,32.8636017,0,0.0074861,0.0057699,0.0027364,0,0,0,7.3647799,0.211854,0.211854,0.211854,0.211854,0
0.523054,392,19.0018005,-0.169425,35.699501,38.8196983,25.4806995,0,0,0,0.129362,0,0,0,7.8182201,0.0044804,0.0044804,0.0044804,0.0044804,0
24.9745007,2315,26.0289993,0.704367,32.0416985,37.3333015,30.625,0,0,0,0.0027173,0,0,0,7.0879998,0.21393,0.21393,0.21393,0.21393,0
22.7660007,1098,22.4293995,0.630992,31.2609005,34.1739006,34.5652008,0,0.0017426,0,0.0029842,0,0,0,7.2722902,0.195012,0.195012,0.195012,0.195012,0
2.5314901,509,23.9234009,0.658645,38.3333015,29.6667004,32,0,0,0,0.026766,0,0,0,7.3420601,0.0216845,0.0216845,0.0216845,0.0216845,0
33.1077003,1555,18.5832005,0.656874,27.2726994,43.7272987,29,0,0.0004023,0,0.0020565,0,0,0,7.1613402,0.283598,0.283598,0.283598,0.283598,0
50.9252014,1808,20.4682999,0.706973,29.2600002,43.4799995,27.2600002,0,0,0,0.0013381,0,0,0,7.0893898,0.436221,0.436221,0.436221,0.436221,0
0.546218,184,16.5646,-0.0183316,32.6146011,36.9687004,30.4167004,0,0,0,0.124252,0,0,0,7.8949499,0.0046789,0.0046789,0.0046789,0.0046789,0
44.5289993,1334,25.7917995,0.631094,38.9301987,34.3953018,26.6744003,0,0.0024433,0,0.0015256,0,0,0,7.8016601,0.381432,0.381432,0.381432,0.381432,0
27.4589996,1337,19.5417995,0.595309,37.8928986,33.4286003,28.6786003,0,0.0108055,0,0.0024821,0,0,0,7.05229,0.235212,0.235212,0.235212,0.235212,0
137.6499939,2393,22.7029991,0.649074,31.7028999,37.1086998,31.1884003,0,0.0000944,0.000198,0.0004952,0,0,0,6.9418101,1.17909,1.17909,1.17909,1.17909,1
17.2614994,925,25.3929996,0.556607,43,28,29,0,0,0,0.0039534,0,0,0,7.1439199,0.147861,0.147861,0.147861,0.147861,0
45.4712982,1646,23.8558006,0.729151,31.3260994,34.543499,34.1304016,0,0,0.0007474,0.0015005,0,0,0,7.1774502,0.389503,0.389503,0.389503,0.389503,1
35.0892982,1559,19.1432991,0.66944,29.2059002,41.4412003,29.3528996,0,0.000346,0,0.0019496,0,0,0,7.1903,0.300572,0.300572,0.300572,0.300572,0
27.2082996,1055,24.0235004,0.741582,37.4799995,33.2000008,29.3199997,0,0,0,0.0025087,0,0,0,7.81212,0.233064,0.233064,0.233064,0.233064,0
74.9682999,1549,21.3537998,0.630383,34.8648987,34.6216011,30.5135002,0,0.0002665,0.0003463,0.0009142,0,0,0,7.1730099,0.642173,0.642173,0.642173,0.642173,0
39.8655014,1374,20.0268002,0.576117,34.7750015,36.25,28.9750004,0,0.004541,0.0051937,0.0017164,0,0,0,7.08322,0.341485,0.341485,0.341485,0.341485,0
28.5692997,1389,19.0317001,0.610498,30.8929005,39.5357018,29.5713997,0,0.0025685,0,0.0024026,0,0,0,7.2329502,0.244723,0.244723,0.244723,0.244723,0
48.8258018,1701,21.7143002,0.577879,29.0203991,35.4490013,35.5306015,0,0.000356,0,0.0014045,0,0,0,7.0135002,0.418238,0.418238,0.418238,0.418238,0
37.4290009,1273,21.2824001,0.525009,41.8333015,29.3610992,28.8055992,0,0.142756,0,0.0018346,0,0,0,7.1026301,0.320614,0.320614,0.320614,0.320614,1
49.5766983,1320,21.5641994,0.548017,37.5102005,34.5918007,27.8980007,0,0.0015926,0.0401226,0.0013845,0,0,0,7.0514102,0.42467,0.42467,0.42467,0.42467,1
0.501178,430,32.3801994,0.505702,41.7701988,29.9325008,28.2973003,0,0,0,0.137126,0,0,0,7.0440602,0.0042931,0.0042931,0.0042931,0.0042931,0
19.0102997,760,25.7584,0.758675,41.8946991,29.7367992,28.3684006,0,0,0.0051118,0.0036139,0,0,0,7.7771101,0.162841,0.162841,0.162841,0.162841,0
43.9211006,1929,23.0986004,0.672869,33.8181992,34,32.1818008,0,0.0027145,0,0.0015679,0,0,0,7.1311202,0.376224,0.376224,0.376224,0.376224,1
5.7783999,530,20.3033009,0.649351,43,28,29,0,0.0257232,0.141206,0.0119045,0,0,0,7.82974,0.0494973,0.0494973,0.0494973,0.0494973,0
54.6584015,1207,19.9955997,0.664748,40.296299,31.4444008,28.2593002,0,0.00006,0.0018868,0.0012594,0,0,0,7.5520802,0.468199,0.468199,0.468199,0.468199,0
55.922699,1589,24.0907993,0.718448,33.5273018,33.8908997,32.5817986,0,0.0045324,0.0049851,0.0012317,0,0,0,7.3169098,0.47903,0.47903,0.47903,0.47903,0
25.6415997,2037,24.4664001,0.622078,31.5652008,36.956501,31.4783001,0,0,0,0.002692,0,0,0,7.1279802,0.219644,0.219644,0.219644,0.219644,0
46.4384003,955,19.6590996,0.648167,30.0426006,35.425499,34.5318985,0,0.0033601,0.0133314,0.0014893,0,0,0,7.30829,0.397787,0.397787,0.397787,0.397787,0
22.8621998,1326,19.9703007,0.671107,27.9599991,40.4399986,31.6000004,0,0.0002548,0,0.0030272,0,0,0,7.2082701,0.195836,0.195836,0.195836,0.195836,0
36.8518982,860,23.2654991,0.747347,39.2221985,33.3333015,27.4444008,0,0.001755,0.0013762,0.0018709,0,0,0,7.8113198,0.315671,0.315671,0.315671,0.315671,0
75.5378036,2151,24.7504005,0.605226,38.7200012,32.6133003,28.6667004,0,0.0002177,0,0.0009158,0,0,0,7.1195502,0.647051,0.647051,0.647051,0.647051,1
67.6248016,1402,19.2952995,0.561032,40.5937996,31.7812996,27.625,0,0.001068,0,0.0010235,0,0,0,7.1664801,0.579269,0.579269,0.579269,0.579269,1
2.23634,585,24.8008995,0.728387,35.9371986,38.9622993,25.1004009,0,0,0,0.030979,0,0,0,7.4004402,0.0191563,0.0191563,0.0191563,0.0191563,0
31.8647003,868,14.5860996,0.515874,32.2759018,37.1379013,30.5862007,0,0.0001913,0,0.0021757,0,0,0,7.3369799,0.27295,0.27295,0.27295,0.27295,1
7.9042501,1407,23.2518005,0.557985,40.6666985,31.6667004,27.6667004,0,0,0,0.0087614,0,0,0,7.2034602,0.0677072,0.0677072,0.0677072,0.0677072,0
59.8228989,1815,20.9538002,0.620321,34.6034012,34.9137993,30.4827995,0,0.0025602,0.0009564,0.0011589,0,0,0,7.1683102,0.512438,0.512438,0.512438,0.512438,0
30.8915997,948,24.5323009,0.7659,40.1562996,32.4687996,27.375,0,0.0047904,0,0.0022388,0,0,0,7.8351998,0.264615,0.264615,0.264615,0.264615,0
25.0531998,1398,24.2537994,0.632653,33.3913002,37.2173996,29.3913002,0,0.0302032,0.0262484,0.0027655,0,0,0,7.2790699,0.214603,0.214603,0.214603,0.214603,0
70.5262985,1007,20.2287006,0.653104,30.0282001,36.0423012,33.9295998,0,0.000123,0.0038897,0.0009856,0,0,0,7.48174,0.604123,0.604123,0.604123,0.604123,0
0.399184,60,5.7501602,0.281048,29.1362,33.1166992,37.7470016,0,0.190793,0,0.174156,0,0,0,7.4004402,0.0034194,0.0034194,0.0034194,0.0034194,0
87.1661987,1418,24.6478996,0.711181,38.1724014,32.6666985,29.1609001,0,0.0050272,0.0021,0.0007955,0,0,0,7.44486,0.746659,0.746659,0.746659,0.746659,1
24.6128998,1818,23.5550003,0.587148,38.25,32.8333015,28.9167004,0,0.0023213,0,0.0028237,0,0,0,7.2017798,0.210832,0.210832,0.210832,0.210832,0
97.4028015,1682,21.6567001,0.566092,30.7157993,43.7368011,25.5473995,0,0.0001107,0.0001734,0.0007145,0,0,0,7.0889301,0.834345,0.834345,0.834345,0.834345,1
186.6569977,1536,19.1690998,0.604127,33.9729996,37.0215988,29.0053997,0,0.0000281,0.0001272,0.0003727,0,0,0,7.1460299,1.5988899,1.5988899,1.5988899,1.5988899,1
25.1828003,1075,19.1970005,0.673721,27.7199993,41.5600014,30.7199993,0,0.0003204,0,0.0027685,0,0,0,7.4101,0.215714,0.215714,0.215714,0.215714,0
29.0622997,2056,22.7373009,0.629976,30.4137993,36.3102989,33.2759018,0,0.0533085,0,0.0023967,0,0,0,7.13515,0.248945,0.248945,0.248945,0.248945,0
25.2971001,941,22.6989002,0.693992,41.25,30.75,28,0,0.0019051,0.0149413,0.0027513,0,0,0,7.8552699,0.216693,0.216693,0.216693,0.216693,0
16.2824001,990,13.8768997,0.512559,29.4118004,39.7058983,30.8824005,0,0.0000389,0,0.0042923,0,0,0,7.4056401,0.139474,0.139474,0.139474,0.139474,0
19.5373001,1272,22.4519005,0.560309,38.9473991,34.3684006,26.6842003,0,0.0074405,0,0.0035731,0,0,0,7.26122,0.167355,0.167355,0.167355,0.167355,0
96.5390015,1100,23.7408009,0.640034,38.5652008,34.2608986,27.1739006,0,0.0977933,0,0.0007214,0,0,0,7.8738799,0.826946,0.826946,0.826946,0.826946,0
7.41574,780,22.9036999,0.568186,37.4000015,37.5999985,25,0,0.0129985,0,0.0094154,0,0,0,7.20611,0.0635226,0.0635226,0.0635226,0.0635226,0
10.9196997,1228,29.2886009,0.61728,42.4166985,28.9167004,28.6667004,0,0.0351972,0,0.0064007,0,0,0,7.2062702,0.0935373,0.0935373,0.0935373,0.0935373,0
19.6854,904,22.7084999,0.683673,43,28,29,0,0.0041621,0,0.0035441,0,0,0,7.8811498,0.168623,0.168623,0.168623,0.168623,0
7.3333001,954,25.9689999,0.588313,42,29.5713997,28.4286003,0,0,0,0.0095447,0,0,0,7.2692099,0.0628165,0.0628165,0.0628165,0.0628165,0
81.3046036,1458,23.1928997,0.68382,37.6419983,36.8642006,25.4937992,0,0.0004794,0.0043138,0.0008625,0,0,0,7.7121701,0.696449,0.696449,0.696449,0.696449,0
0.906563,516,18.3768997,0.333042,36,39,25,0,0,0,0.0772842,0,0,0,7.9612098,0.0077656,0.0077656,0.0077656,0.0077656,0
26.0102005,1007,17.3083,0.596615,32.1666985,37,30.8332996,0,0.0000055,0,0.0027065,0,0,0,7.4135098,0.222802,0.222802,0.222802,0.222802,0
3.90679,888,29.0104008,0.688943,43,28,29,0,0,0,0.0180088,0,0,0,7.2692099,0.0334652,0.0334652,0.0334652,0.0334652,0
42.0880013,1670,23.5210991,0.682279,40.3333015,31.4286003,28.2381001,0,0.0019411,0.0014815,0.0016691,0,0,0,7.6747799,0.360523,0.360523,0.360523,0.360523,1
76.9151001,1958,20.0639,0.691249,25.5270004,42.4459,32.0270004,0,0.0002926,0.0022086,0.0009173,0,0,0,7.3495898,0.658849,0.658849,0.658849,0.658849,1
71.0999985,1287,20.8106995,0.71866,29.0142994,40.5999985,30.3857002,0,0.0012487,0,0.0009923,0,0,0,7.7575698,0.609037,0.609037,0.609037,0.609037,0
23.8509007,952,17.9722996,0.641048,32.4090996,39.0909004,28.5,0,0.0001075,0,0.0029593,0,0,0,7.4134402,0.204305,0.204305,0.204305,0.204305,0
52.4454994,1650,23.7514992,0.618018,35.6599998,36.1399994,28.2000008,0,0.0010955,0,0.0013435,0,0,0,7.3864698,0.449244,0.449244,0.449244,0.449244,0
36.5143013,2172,21.5540009,0.590039,34.3513985,36.3242989,29.3243008,0,0.0012205,0.0026818,0.0019321,0,0,0,7.1738501,0.312779,0.312779,0.312779,0.312779,1
162.1119995,1908,23.0962009,0.63521,36.8773003,34.2944984,28.8281994,0,0.0002591,0,0.0004358,0,0,0,7.4060302,1.38864,1.38864,1.38864,1.38864,0
20.8847008,945,21.2612991,0.584737,40.5652008,32.1739006,27.2609005,0,0.0002344,0.0212572,0.0033819,0,0,0,7.2055702,0.178896,0.178896,0.178896,0.178896,0
11.6594,1704,26.0545998,0.715646,35.2999992,41.0999985,23.6000004,0,0,0.0817165,0.0060497,0,0,0,7.70504,0.0998734,0.0998734,0.0998734,0.0998734,0
109.2089996,1703,24.5030994,0.710301,35.8558006,35.1730995,28.9712009,0,0.0004741,0.0128971,0.0006467,0,0,0,7.5856099,2,2,2,2,1
27.9195995,936,15.8499002,0.654651,29.3703995,42.0369987,28.5925999,0,0.0006194,0.0583976,0.0025391,0,0,0,7.4087601,0.239157,0.239157,0.239157,0.239157,0
46.3488998,1859,21.2336006,0.61154,36.1428986,35.9048004,27.9524002,0,0.0020085,0.0004787,0.0015271,0,0,0,7.2066302,0.397021,0.397021,0.397021,0.397021,0
35.2020988,958,22.6368999,0.726514,39.0881996,34.1470985,26.7646999,0,0.0009685,0.0532204,0.0020074,0,0,0,7.8569102,0.301538,0.301538,0.301538,0.301538,1
59.8698997,1194,21.7485008,0.692637,31.5737991,38.803299,29.6229992,0,0.0028929,0,0.0011835,0,0,0,7.5336199,0.51284,0.51284,0.51284,0.51284,0
27.4473,1215,21.4619999,0.699328,40,32.9286003,27.0713997,0,0.0019463,0,0.0025802,0,0,0,7.7902002,0.235111,0.235111,0.235111,0.235111,0
0.331447,283,28.3584003,0.699408,30.2504005,49.8564987,19.8931007,0,0,0,0.214015,0,0,0,7.4181399,0.0028391,0.0028391,0.0028391,0.0028391,0
88.438797,1729,22.719101,0.653489,28.7558002,40.6627998,30.5813999,0,0.0004099,0,0.0008021,0,0,0,7.3917999,0.75756,0.75756,0.75756,0.75756,1
2.2034099,455,20.8483009,0.6135,29,52,19,0,0.124109,0,0.0322546,0,0,0,7.4181399,0.0188743,0.0188743,0.0188743,0.0188743,0
28.6011009,1951,21.6198006,0.640463,36.5713997,35.3571014,28.0713997,0,0.003688,0,0.0024866,0,0,0,7.3554001,0.244995,0.244995,0.244995,0.244995,0
21.9200001,1174,23.2863998,0.645559,37.6666985,37.1428986,25.1905003,0,0.0068226,0.0931966,0.0032463,0,0,0,7.2583699,0.187765,0.187765,0.187765,0.187765,0
10.7746,1693,26.9731998,0.736944,38.7999992,35,26.2000008,0,0.0095745,0.0244337,0.0065949,0,0,0,7.7631402,0.092294,0.092294,0.092294,0.092294,0
0.393031,209,19.1336002,0.63574,36,39,25,0,0,0,0.180773,0,0,0,7.9302502,0.0033667,0.0033667,0.0033667,0.0033667,0
44.0890007,1471,22.4645004,0.675209,28.5909004,36.2272987,35.1818008,0,0.0384003,0,0.001618,0,0,0,7.5953698,0.377663,0.377663,0.377663,0.377663,0
8.1676397,660,24.0037003,0.639597,36,40,24,0,0.012874,0,0.0087263,0,0,0,7.3422399,0.0699633,0.0699633,0.0699633,0.0699633,0
40.4648018,943,16.2803001,0.601854,30.9524002,38.7619019,30.2856998,0,0.0000454,0.0171733,0.0017653,0,0,0,7.4138899,0.346619,0.346619,0.346619,0.346619,0
39.8595009,1197,18.8761005,0.602025,42.6315994,28.5788994,28.7894993,0,0.0001417,0.0006936,0.0017899,0,0,0,7.2561102,0.341433,0.341433,0.341433,0.341433,0
34.2556,962,22.5240002,0.672431,42.1515007,29.3332996,28.5151997,0,0.0027885,0.0039595,0.0020787,0,0,0,7.8316102,0.293431,0.293431,0.293431,0.293431,0
26.0379009,901,19.0764008,0.706038,31.6800003,39.4799995,28.8400002,0,0.0017717,0,0.0027464,0,0,0,7.4096999,0.223039,0.223039,0.223039,0.223039,0
3.9270899,479,21.8500004,0.659073,32.5,46,21.5,0,0.0731437,0,0.0181847,0,0,0,7.4181399,0.0336392,0.0336392,0.0336392,0.0336392,0
40.6334,1904,23.1191006,0.67405,36.5121994,35.5853996,27.9023991,0,0.0020521,0,0.0017606,0,0,0,7.49369,0.348062,0.348062,0.348062,0.348062,1
27.0125999,1006,21.2632999,0.676051,40.2000008,32.6399994,27.1599998,0,0.0018388,0,0.0026474,0,0,0,7.8254199,0.231388,0.231388,0.231388,0.231388,0
37.1739998,1480,21.9057999,0.685134,30.9459,39.3783989,29.6756992,0,0.0020618,0.0181504,0.0019264,0,0,0,7.7256999,0.318429,0.318429,0.318429,0.318429,1
3.05176,823,25.6109009,0.684849,31.7999992,47.2000008,21,0,0,0,0.0235243,0,0,0,7.4181399,0.0261411,0.0261411,0.0261411,0.0261411,1
20.5897999,1449,23.5970001,0.683839,38.0416985,36.375,25.5832996,0,0.193057,0,0.0034836,0,0,0,7.82305,0.176371,0.176371,0.176371,0.176371,0
16.9064007,1367,23.7684994,0.644176,30,35.4000015,34.5999985,0,0.0184547,0,0.0042553,0,0,0,7.70399,0.144818,0.144818,0.144818,0.144818,0
28.4857006,891,24.1571007,0.692419,36.2414017,38.6207008,25.1378994,0,0.00401,0,0.0025252,0,0,0,7.5139298,0.244006,0.244006,0.244006,0.244006,0
